"Executed Date","BOROUGH","count"
"06/28/2024","BRONX","7"
"01/10/2017","BROOKLYN","16"
"06/21/2022","QUEENS","1"
"02/13/2020","MANHATTAN","9"
"05/17/2017","QUEENS","25"
"04/18/2018","QUEENS","38"
"04/25/2018","MANHATTAN","8"
"06/20/2025","MANHATTAN","3"
"01/02/2018","MANHATTAN","5"
"09/11/2023","MANHATTAN","21"
"08/22/2023","QUEENS","8"
"09/27/2018","BROOKLYN","16"
"11/25/2019","BROOKLYN","38"
"05/08/2025","BRONX","49"
"08/15/2018","QUEENS","29"
"04/15/2025","BRONX","17"
"11/14/2023","STATEN ISLAND","2"
"09/10/2019","MANHATTAN","11"
"01/04/2017","BROOKLYN","64"
"12/12/2019","BROOKLYN","10"
"07/27/2023","BROOKLYN","2"
"12/17/2019","MANHATTAN","8"
"07/22/2025","BROOKLYN","28"
"04/05/2018","BRONX","26"
"03/03/2023","QUEENS","1"
"05/15/2023","QUEENS","13"
"02/06/2020","MANHATTAN","12"
"07/10/2018","QUEENS","8"
"07/19/2017","STATEN ISLAND","2"
"04/30/2018","STATEN ISLAND","1"
"03/27/2018","STATEN ISLAND","4"
"03/20/2017","BROOKLYN","27"
"03/27/2019","QUEENS","13"
"07/25/2019","BRONX","45"
"06/08/2023","QUEENS","1"
"09/15/2025","STATEN ISLAND","8"
"11/29/2023","BROOKLYN","30"
"06/15/2017","MANHATTAN","16"
"01/29/2025","MANHATTAN","18"
"04/24/2025","BROOKLYN","4"
"03/04/2024","STATEN ISLAND","1"
"04/19/2018","QUEENS","11"
"12/16/2024","QUEENS","5"
"09/27/2017","BROOKLYN","28"
"02/28/2024","MANHATTAN","19"
"07/24/2018","STATEN ISLAND","2"
"08/12/2025","BROOKLYN","30"
"05/23/2024","BRONX","14"
"06/15/2023","STATEN ISLAND","2"
"10/16/2024","BRONX","21"
"05/14/2024","QUEENS","9"
"10/24/2019","QUEENS","16"
"05/23/2022","BROOKLYN","21"
"07/02/2019","BRONX","40"
"09/20/2023","QUEENS","6"
"07/18/2024","STATEN ISLAND","2"
"08/29/2018","MANHATTAN","6"
"03/18/2025","MANHATTAN","20"
"01/10/2019","BROOKLYN","8"
"12/12/2018","BROOKLYN","19"
"07/28/2025","MANHATTAN","8"
"05/28/2019","BROOKLYN","5"
"10/16/2019","QUEENS","19"
"08/03/2023","BROOKLYN","5"
"08/09/2017","QUEENS","21"
"02/14/2020","MANHATTAN","2"
"10/01/2025","MANHATTAN","5"
"08/21/2017","QUEENS","22"
"04/24/2017","BROOKLYN","26"
"07/06/2022","MANHATTAN","5"
"05/11/2017","QUEENS","18"
"09/25/2018","QUEENS","15"
"10/26/2018","QUEENS","32"
"02/08/2022","QUEENS","2"
"05/09/2019","BROOKLYN","7"
"08/07/2023","BRONX","6"
"01/30/2020","QUEENS","7"
"06/15/2023","QUEENS","7"
"01/13/2023","QUEENS","4"
"10/05/2022","MANHATTAN","3"
"12/12/2017","MANHATTAN","16"
"09/29/2017","STATEN ISLAND","5"
"12/11/2017","QUEENS","17"
"12/02/2019","BRONX","16"
"04/10/2019","QUEENS","15"
"10/07/2019","MANHATTAN","14"
"07/31/2018","MANHATTAN","25"
"12/27/2024","QUEENS","1"
"09/13/2022","QUEENS","7"
"05/01/2018","BRONX","28"
"10/31/2018","BROOKLYN","19"
"06/22/2017","QUEENS","32"
"03/14/2025","STATEN ISLAND","2"
"05/27/2022","BROOKLYN","8"
"01/03/2018","QUEENS","13"
"06/17/2025","BRONX","30"
"12/23/2019","BROOKLYN","1"
"01/31/2018","BROOKLYN","40"
"03/08/2019","STATEN ISLAND","2"
"10/18/2017","BROOKLYN","31"
"06/18/2024","MANHATTAN","12"
"09/19/2023","MANHATTAN","21"
"02/28/2025","QUEENS","16"
"06/16/2017","QUEENS","16"
"07/14/2023","QUEENS","6"
"04/11/2018","QUEENS","9"
"12/19/2018","QUEENS","15"
"10/12/2023","QUEENS","7"
"05/16/2022","MANHATTAN","1"
"07/12/2019","MANHATTAN","12"
"12/23/2022","QUEENS","1"
"06/14/2018","MANHATTAN","11"
"08/18/2025","BRONX","13"
"07/27/2017","BROOKLYN","17"
"12/18/2017","BROOKLYN","53"
"01/10/2017","STATEN ISLAND","6"
"11/06/2017","BRONX","28"
"03/22/2017","BRONX","34"
"01/03/2023","MANHATTAN","9"
"10/04/2019","STATEN ISLAND","1"
"03/13/2017","QUEENS","31"
"03/09/2017","STATEN ISLAND","6"
"08/09/2024","QUEENS","22"
"03/30/2017","STATEN ISLAND","2"
"12/18/2024","BROOKLYN","20"
"06/21/2022","MANHATTAN","3"
"12/20/2019","BRONX","15"
"03/02/2022","QUEENS","3"
"08/17/2018","BRONX","18"
"04/29/2022","MANHATTAN","6"
"09/24/2019","BROOKLYN","15"
"03/12/2025","BROOKLYN","30"
"02/28/2022","STATEN ISLAND","2"
"01/13/2022","MANHATTAN","1"
"05/19/2022","BROOKLYN","3"
"11/07/2022","QUEENS","9"
"12/03/2018","QUEENS","13"
"07/22/2025","BRONX","20"
"09/24/2018","QUEENS","37"
"07/19/2021","MANHATTAN","1"
"09/18/2023","BROOKLYN","27"
"02/22/2022","MANHATTAN","3"
"05/20/2022","BRONX","10"
"10/30/2023","QUEENS","9"
"03/15/2023","BROOKLYN","15"
"09/19/2018","QUEENS","12"
"08/01/2018","BROOKLYN","29"
"02/21/2025","STATEN ISLAND","3"
"10/23/2019","BRONX","17"
"10/14/2022","QUEENS","3"
"05/13/2024","MANHATTAN","2"
"10/30/2017","QUEENS","21"
"12/22/2022","MANHATTAN","2"
"05/31/2017","MANHATTAN","14"
"11/27/2017","BRONX","27"
"10/01/2025","QUEENS","77"
"03/23/2018","QUEENS","17"
"04/21/2023","STATEN ISLAND","3"
"01/04/2017","BRONX","44"
"05/15/2025","MANHATTAN","2"
"04/14/2017","BROOKLYN","20"
"03/26/2018","QUEENS","21"
"01/14/2020","MANHATTAN","19"
"04/04/2022","BRONX","3"
"08/08/2018","BRONX","33"
"05/23/2019","BROOKLYN","7"
"06/29/2018","MANHATTAN","8"
"01/29/2025","BROOKLYN","16"
"03/06/2024","MANHATTAN","17"
"09/27/2017","BRONX","39"
"07/26/2023","STATEN ISLAND","4"
"11/27/2018","STATEN ISLAND","1"
"03/15/2019","QUEENS","20"
"04/11/2018","BRONX","30"
"07/06/2017","STATEN ISLAND","9"
"06/23/2023","BRONX","15"
"10/27/2023","BROOKLYN","23"
"09/20/2018","QUEENS","23"
"02/02/2024","BROOKLYN","32"
"05/23/2023","STATEN ISLAND","2"
"12/12/2019","BRONX","35"
"07/26/2018","STATEN ISLAND","2"
"11/06/2017","QUEENS","24"
"05/08/2019","BRONX","10"
"10/05/2018","STATEN ISLAND","7"
"02/05/2019","BRONX","45"
"04/18/2025","MANHATTAN","2"
"05/13/2024","QUEENS","13"
"06/21/2018","STATEN ISLAND","3"
"06/14/2024","QUEENS","12"
"07/06/2023","MANHATTAN","22"
"10/21/2024","MANHATTAN","15"
"01/17/2017","QUEENS","31"
"02/04/2021","MANHATTAN","1"
"08/10/2023","STATEN ISLAND","3"
"06/27/2022","STATEN ISLAND","1"
"10/11/2023","STATEN ISLAND","4"
"02/28/2020","BRONX","8"
"04/28/2022","BRONX","3"
"07/09/2024","QUEENS","8"
"03/21/2019","BROOKLYN","9"
"08/24/2018","BROOKLYN","17"
"07/18/2018","QUEENS","13"
"10/24/2022","BRONX","3"
"06/04/2018","STATEN ISLAND","1"
"06/04/2025","QUEENS","52"
"04/09/2019","STATEN ISLAND","1"
"11/30/2018","STATEN ISLAND","6"
"12/14/2017","BRONX","45"
"10/12/2018","BROOKLYN","33"
"03/19/2019","STATEN ISLAND","4"
"07/17/2025","BRONX","21"
"08/25/2017","QUEENS","10"
"03/25/2025","BROOKLYN","36"
"10/02/2024","MANHATTAN","10"
"09/25/2023","QUEENS","16"
"11/13/2018","QUEENS","13"
"10/24/2024","BROOKLYN","1"
"05/08/2018","BROOKLYN","15"
"06/22/2022","STATEN ISLAND","1"
"01/24/2020","MANHATTAN","9"
"10/31/2019","BRONX","29"
"10/30/2017","BROOKLYN","20"
"04/30/2018","BRONX","34"
"11/18/2024","BRONX","25"
"01/22/2018","MANHATTAN","25"
"02/06/2024","BROOKLYN","11"
"08/13/2019","MANHATTAN","14"
"10/17/2019","STATEN ISLAND","1"
"06/07/2017","BROOKLYN","12"
"12/07/2023","STATEN ISLAND","2"
"11/01/2019","QUEENS","12"
"02/22/2019","BRONX","24"
"01/09/2017","STATEN ISLAND","2"
"10/09/2024","MANHATTAN","16"
"08/28/2025","MANHATTAN","20"
"04/06/2022","BROOKLYN","9"
"02/27/2023","BRONX","7"
"06/15/2023","BROOKLYN","9"
"01/06/2023","STATEN ISLAND","6"
"04/20/2018","STATEN ISLAND","1"
"03/29/2022","BROOKLYN","9"
"06/08/2018","MANHATTAN","9"
"12/02/2022","STATEN ISLAND","3"
"03/21/2023","QUEENS","4"
"09/06/2017","MANHATTAN","6"
"11/21/2022","BRONX","7"
"08/05/2022","BROOKLYN","9"
"04/03/2023","MANHATTAN","5"
"09/10/2024","MANHATTAN","21"
"03/14/2025","BROOKLYN","27"
"08/12/2024","MANHATTAN","11"
"08/25/2017","MANHATTAN","6"
"12/02/2022","BRONX","11"
"01/09/2025","BROOKLYN","6"
"10/19/2023","QUEENS","4"
"07/01/2025","BROOKLYN","40"
"12/17/2018","BRONX","30"
"11/22/2023","BROOKLYN","17"
"01/19/2018","BROOKLYN","30"
"08/04/2021","STATEN ISLAND","2"
"08/15/2025","STATEN ISLAND","5"
"10/26/2023","STATEN ISLAND","2"
"07/02/2024","MANHATTAN","30"
"06/05/2019","STATEN ISLAND","2"
"01/09/2019","BRONX","24"
"01/03/2020","STATEN ISLAND","2"
"10/07/2022","MANHATTAN","3"
"11/15/2023","QUEENS","16"
"06/03/2025","BRONX","16"
"10/03/2024","QUEENS","28"
"10/23/2017","BROOKLYN","36"
"05/31/2022","MANHATTAN","5"
"08/26/2022","MANHATTAN","3"
"01/25/2019","BROOKLYN","27"
"07/18/2023","MANHATTAN","23"
"02/10/2023","BRONX","8"
"01/05/2024","BROOKLYN","18"
"12/08/2023","QUEENS","2"
"03/03/2023","BRONX","14"
"07/24/2017","MANHATTAN","14"
"08/07/2019","BROOKLYN","32"
"08/15/2019","QUEENS","8"
"08/26/2025","MANHATTAN","28"
"10/29/2019","BRONX","34"
"08/30/2017","BRONX","18"
"02/09/2018","BROOKLYN","23"
"04/05/2023","QUEENS","8"
"08/22/2018","QUEENS","17"
"02/15/2019","MANHATTAN","15"
"08/22/2018","BROOKLYN","29"
"04/19/2019","STATEN ISLAND","5"
"10/09/2018","MANHATTAN","17"
"08/13/2018","QUEENS","18"
"07/10/2017","BROOKLYN","20"
"04/24/2019","QUEENS","18"
"06/15/2018","STATEN ISLAND","4"
"09/27/2018","MANHATTAN","39"
"08/30/2022","BROOKLYN","11"
"11/21/2017","BROOKLYN","38"
"05/28/2019","BRONX","45"
"07/13/2018","BROOKLYN","26"
"03/03/2025","MANHATTAN","5"
"06/21/2019","BROOKLYN","12"
"10/07/2019","BRONX","16"
"04/14/2017","STATEN ISLAND","1"
"03/04/2024","QUEENS","23"
"05/07/2025","BROOKLYN","9"
"10/27/2022","BRONX","10"
"12/02/2024","BRONX","7"
"08/11/2025","QUEENS","24"
"10/23/2017","QUEENS","27"
"12/28/2022","BRONX","1"
"08/02/2017","QUEENS","18"
"05/08/2017","BROOKLYN","23"
"04/20/2018","BRONX","29"
"01/28/2020","BROOKLYN","8"
"09/28/2017","BRONX","24"
"08/06/2024","QUEENS","8"
"02/18/2025","BROOKLYN","31"
"02/27/2019","STATEN ISLAND","2"
"04/18/2023","QUEENS","6"
"10/01/2018","MANHATTAN","13"
"08/08/2024","BROOKLYN","12"
"08/08/2019","BRONX","29"
"08/03/2023","STATEN ISLAND","3"
"09/01/2023","BROOKLYN","25"
"04/04/2017","QUEENS","11"
"01/05/2023","BRONX","28"
"06/07/2024","QUEENS","24"
"07/22/2024","MANHATTAN","7"
"05/31/2023","BRONX","36"
"10/24/2023","BRONX","38"
"01/25/2022","QUEENS","1"
"01/11/2022","BRONX","2"
"04/11/2025","QUEENS","19"
"08/28/2024","QUEENS","25"
"11/07/2024","BRONX","47"
"01/04/2024","QUEENS","18"
"01/17/2018","MANHATTAN","19"
"10/09/2024","STATEN ISLAND","6"
"05/10/2024","QUEENS","13"
"04/11/2017","STATEN ISLAND","9"
"10/26/2023","MANHATTAN","11"
"03/09/2017","QUEENS","5"
"08/23/2024","QUEENS","24"
"10/02/2025","QUEENS","14"
"03/29/2018","BRONX","24"
"02/13/2020","QUEENS","9"
"01/27/2020","BROOKLYN","29"
"03/08/2019","BROOKLYN","16"
"04/25/2022","BROOKLYN","4"
"07/30/2019","MANHATTAN","24"
"02/21/2018","BROOKLYN","23"
"11/17/2022","BROOKLYN","21"
"07/17/2023","BROOKLYN","12"
"06/17/2025","BROOKLYN","38"
"11/19/2024","STATEN ISLAND","2"
"06/07/2017","BRONX","37"
"11/28/2023","BRONX","26"
"08/22/2024","BROOKLYN","3"
"06/15/2017","BROOKLYN","36"
"09/03/2019","MANHATTAN","7"
"05/12/2022","MANHATTAN","1"
"08/21/2018","BROOKLYN","21"
"07/01/2025","QUEENS","33"
"03/21/2017","MANHATTAN","42"
"02/26/2024","STATEN ISLAND","2"
"11/13/2024","STATEN ISLAND","1"
"12/09/2021","BROOKLYN","4"
"01/17/2023","BRONX","2"
"01/20/2022","BROOKLYN","3"
"05/15/2019","BROOKLYN","30"
"03/02/2017","QUEENS","11"
"09/18/2018","BROOKLYN","22"
"02/15/2017","STATEN ISLAND","5"
"08/30/2018","STATEN ISLAND","1"
"11/21/2018","QUEENS","12"
"09/18/2019","STATEN ISLAND","3"
"05/23/2023","BRONX","36"
"12/10/2018","QUEENS","18"
"03/04/2020","MANHATTAN","7"
"03/31/2023","QUEENS","3"
"04/03/2019","MANHATTAN","4"
"08/12/2025","QUEENS","14"
"11/20/2018","QUEENS","13"
"01/16/2018","QUEENS","23"
"10/05/2018","QUEENS","12"
"02/18/2020","QUEENS","13"
"08/20/2025","STATEN ISLAND","3"
"07/13/2022","BRONX","1"
"05/20/2025","MANHATTAN","17"
"03/16/2022","BROOKLYN","3"
"07/01/2024","QUEENS","28"
"06/25/2019","BROOKLYN","11"
"04/01/2019","MANHATTAN","15"
"06/06/2023","BRONX","19"
"07/26/2023","BRONX","16"
"08/08/2019","MANHATTAN","6"
"09/20/2023","BROOKLYN","18"
"11/17/2023","BRONX","14"
"10/03/2023","MANHATTAN","16"
"12/14/2018","STATEN ISLAND","1"
"12/04/2019","STATEN ISLAND","4"
"01/20/2023","STATEN ISLAND","1"
"05/08/2025","MANHATTAN","9"
"01/16/2018","MANHATTAN","16"
"02/25/2020","BRONX","28"
"02/02/2017","BROOKLYN","32"
"09/27/2024","MANHATTAN","2"
"03/23/2022","MANHATTAN","4"
"08/12/2024","QUEENS","24"
"10/16/2019","BRONX","19"
"05/30/2019","STATEN ISLAND","1"
"04/25/2025","MANHATTAN","12"
"04/03/2025","STATEN ISLAND","2"
"08/14/2018","BRONX","30"
"07/19/2018","QUEENS","16"
"10/10/2018","BROOKLYN","28"
"03/27/2019","BRONX","29"
"06/04/2025","MANHATTAN","10"
"10/04/2017","MANHATTAN","9"
"08/21/2023","MANHATTAN","8"
"12/06/2022","BRONX","10"
"10/12/2022","BRONX","22"
"10/02/2023","MANHATTAN","18"
"01/11/2017","BROOKLYN","54"
"02/25/2022","STATEN ISLAND","1"
"11/22/2024","BROOKLYN","24"
"01/31/2025","STATEN ISLAND","1"
"10/08/2024","BROOKLYN","15"
"09/27/2024","QUEENS","10"
"04/15/2025","STATEN ISLAND","10"
"12/19/2023","MANHATTAN","6"
"04/26/2023","BRONX","5"
"02/10/2020","MANHATTAN","10"
"02/29/2024","BROOKLYN","7"
"05/20/2019","STATEN ISLAND","8"
"10/15/2018","MANHATTAN","14"
"04/19/2018","BROOKLYN","29"
"05/12/2017","STATEN ISLAND","1"
"09/20/2019","MANHATTAN","3"
"04/09/2019","MANHATTAN","28"
"06/10/2025","STATEN ISLAND","10"
"03/10/2022","BRONX","4"
"10/31/2023","BRONX","18"
"02/23/2017","QUEENS","23"
"02/23/2023","STATEN ISLAND","8"
"06/06/2018","BROOKLYN","17"
"10/18/2024","MANHATTAN","2"
"10/15/2024","MANHATTAN","17"
"06/24/2024","STATEN ISLAND","2"
"02/07/2018","MANHATTAN","6"
"02/02/2024","QUEENS","5"
"05/22/2024","STATEN ISLAND","4"
"01/03/2024","QUEENS","10"
"04/26/2023","MANHATTAN","5"
"09/26/2018","QUEENS","11"
"04/12/2018","BRONX","28"
"10/17/2022","QUEENS","5"
"03/15/2018","BRONX","29"
"06/25/2019","BRONX","25"
"11/04/2024","STATEN ISLAND","2"
"09/13/2023","BRONX","4"
"12/21/2018","MANHATTAN","6"
"08/09/2024","BRONX","8"
"06/13/2024","BROOKLYN","2"
"01/13/2017","BROOKLYN","26"
"06/29/2022","MANHATTAN","2"
"08/07/2018","BRONX","30"
"01/22/2024","BRONX","14"
"01/22/2024","BROOKLYN","49"
"05/06/2019","QUEENS","26"
"07/11/2017","BROOKLYN","32"
"07/18/2018","STATEN ISLAND","7"
"04/06/2018","BRONX","17"
"07/07/2023","BRONX","27"
"07/07/2025","BRONX","6"
"07/24/2018","BROOKLYN","25"
"05/23/2017","STATEN ISLAND","8"
"05/05/2017","BRONX","34"
"11/27/2024","MANHATTAN","6"
"11/08/2021","BROOKLYN","1"
"06/03/2024","MANHATTAN","9"
"04/20/2017","QUEENS","15"
"07/28/2022","BROOKLYN","11"
"09/16/2024","BRONX","33"
"08/28/2023","STATEN ISLAND","5"
"04/12/2017","QUEENS","21"
"09/25/2017","BRONX","25"
"03/22/2022","QUEENS","4"
"10/26/2017","BROOKLYN","31"
"12/19/2017","BROOKLYN","19"
"06/20/2023","STATEN ISLAND","2"
"09/16/2022","BRONX","8"
"03/09/2020","QUEENS","22"
"08/28/2017","QUEENS","25"
"02/14/2024","BROOKLYN","27"
"09/26/2019","BRONX","24"
"08/03/2017","BRONX","22"
"02/22/2024","BRONX","26"
"02/08/2022","MANHATTAN","4"
"02/16/2024","BROOKLYN","28"
"11/03/2023","STATEN ISLAND","1"
"05/13/2025","BRONX","22"
"08/03/2018","MANHATTAN","5"
"10/17/2023","BRONX","48"
"09/21/2023","QUEENS","3"
"06/15/2017","QUEENS","20"
"08/21/2019","MANHATTAN","11"
"05/17/2018","MANHATTAN","14"
"10/06/2017","MANHATTAN","8"
"05/16/2024","BROOKLYN","13"
"11/14/2017","BRONX","40"
"11/26/2024","BRONX","46"
"08/15/2025","MANHATTAN","1"
"12/06/2023","STATEN ISLAND","4"
"09/09/2025","STATEN ISLAND","2"
"10/06/2017","BRONX","12"
"10/24/2019","MANHATTAN","14"
"03/21/2018","MANHATTAN","17"
"08/22/2022","BROOKLYN","13"
"07/09/2025","MANHATTAN","2"
"05/29/2019","BRONX","16"
"07/05/2018","BROOKLYN","12"
"09/26/2025","MANHATTAN","19"
"07/28/2025","STATEN ISLAND","3"
"09/07/2017","QUEENS","29"
"11/15/2019","QUEENS","14"
"09/16/2019","STATEN ISLAND","4"
"10/23/2024","BROOKLYN","34"
"06/01/2022","QUEENS","8"
"08/17/2022","STATEN ISLAND","2"
"11/13/2018","BRONX","32"
"09/06/2019","MANHATTAN","3"
"09/16/2019","BROOKLYN","34"
"01/11/2017","MANHATTAN","11"
"01/03/2019","QUEENS","18"
"11/29/2023","BRONX","19"
"03/02/2023","BRONX","9"
"04/21/2022","QUEENS","5"
"01/30/2020","BROOKLYN","7"
"03/10/2023","QUEENS","7"
"09/23/2019","BROOKLYN","37"
"07/09/2025","BRONX","27"
"10/17/2019","BROOKLYN","4"
"09/19/2017","MANHATTAN","18"
"02/20/2018","BROOKLYN","33"
"01/27/2025","MANHATTAN","27"
"08/09/2017","MANHATTAN","10"
"08/18/2025","STATEN ISLAND","3"
"11/15/2017","BROOKLYN","31"
"10/10/2019","QUEENS","5"
"01/03/2025","BROOKLYN","7"
"10/29/2019","MANHATTAN","11"
"04/18/2019","MANHATTAN","11"
"01/30/2019","MANHATTAN","5"
"01/31/2023","QUEENS","3"
"06/25/2019","MANHATTAN","15"
"03/25/2024","STATEN ISLAND","1"
"04/25/2025","BROOKLYN","16"
"04/08/2022","BROOKLYN","12"
"10/11/2022","BRONX","10"
"09/10/2025","BROOKLYN","20"
"02/08/2024","STATEN ISLAND","13"
"04/23/2018","QUEENS","27"
"02/14/2025","QUEENS","14"
"07/25/2017","MANHATTAN","23"
"05/15/2018","QUEENS","8"
"01/23/2020","MANHATTAN","5"
"12/05/2018","BROOKLYN","12"
"10/12/2023","MANHATTAN","25"
"01/15/2020","MANHATTAN","6"
"01/03/2024","BROOKLYN","44"
"07/05/2019","STATEN ISLAND","3"
"02/04/2025","QUEENS","1"
"05/02/2018","QUEENS","20"
"11/06/2024","QUEENS","26"
"03/19/2018","MANHATTAN","13"
"11/21/2019","MANHATTAN","16"
"08/03/2022","MANHATTAN","3"
"02/06/2019","BRONX","28"
"11/30/2022","MANHATTAN","7"
"03/21/2025","QUEENS","17"
"05/08/2019","MANHATTAN","18"
"05/29/2025","BROOKLYN","15"
"06/11/2025","QUEENS","18"
"10/14/2025","BROOKLYN","3"
"12/15/2022","STATEN ISLAND","1"
"11/02/2017","STATEN ISLAND","6"
"04/16/2018","MANHATTAN","9"
"03/07/2018","BROOKLYN","26"
"07/28/2022","MANHATTAN","2"
"09/20/2023","MANHATTAN","4"
"08/01/2024","BROOKLYN","10"
"07/13/2022","QUEENS","8"
"02/18/2022","MANHATTAN","3"
"06/29/2017","MANHATTAN","11"
"02/28/2023","MANHATTAN","12"
"09/14/2018","BROOKLYN","38"
"05/05/2022","QUEENS","4"
"09/05/2018","STATEN ISLAND","1"
"04/21/2025","STATEN ISLAND","4"
"04/19/2024","QUEENS","29"
"09/17/2018","STATEN ISLAND","2"
"07/27/2018","STATEN ISLAND","2"
"01/04/2017","QUEENS","19"
"02/21/2020","STATEN ISLAND","2"
"08/29/2017","BROOKLYN","28"
"08/02/2018","QUEENS","4"
"02/07/2019","BRONX","49"
"08/10/2018","BRONX","23"
"08/31/2018","MANHATTAN","9"
"09/27/2024","BRONX","19"
"04/07/2025","QUEENS","8"
"08/07/2023","STATEN ISLAND","7"
"08/22/2019","BROOKLYN","11"
"08/30/2018","QUEENS","16"
"04/16/2024","STATEN ISLAND","1"
"05/09/2025","BROOKLYN","28"
"01/18/2017","BRONX","52"
"08/16/2023","BROOKLYN","35"
"12/18/2024","QUEENS","34"
"01/12/2017","STATEN ISLAND","3"
"08/04/2025","MANHATTAN","32"
"08/31/2022","BROOKLYN","9"
"12/19/2022","BROOKLYN","11"
"01/18/2017","STATEN ISLAND","9"
"08/12/2022","QUEENS","2"
"08/12/2019","STATEN ISLAND","2"
"11/12/2021","MANHATTAN","1"
"09/11/2017","STATEN ISLAND","2"
"01/26/2024","MANHATTAN","13"
"03/21/2019","BRONX","31"
"09/12/2023","MANHATTAN","10"
"01/29/2020","MANHATTAN","5"
"01/18/2019","BROOKLYN","15"
"08/21/2019","BRONX","36"
"09/23/2019","MANHATTAN","10"
"06/01/2018","BRONX","34"
"06/21/2017","STATEN ISLAND","2"
"07/12/2018","STATEN ISLAND","3"
"12/02/2024","BROOKLYN","45"
"11/29/2017","QUEENS","16"
"10/18/2023","MANHATTAN","12"
"08/01/2024","QUEENS","29"
"04/19/2023","MANHATTAN","2"
"12/20/2024","MANHATTAN","5"
"05/23/2017","MANHATTAN","23"
"12/06/2019","BROOKLYN","21"
"05/18/2018","QUEENS","14"
"01/14/2019","MANHATTAN","10"
"07/20/2017","QUEENS","19"
"11/21/2022","MANHATTAN","7"
"07/02/2025","QUEENS","46"
"06/28/2023","BRONX","17"
"06/06/2023","QUEENS","11"
"06/21/2024","BRONX","20"
"12/04/2024","QUEENS","27"
"02/05/2020","QUEENS","16"
"07/07/2023","BROOKLYN","19"
"02/16/2022","MANHATTAN","3"
"10/20/2022","STATEN ISLAND","1"
"08/10/2017","QUEENS","22"
"03/08/2024","MANHATTAN","6"
"07/17/2025","STATEN ISLAND","2"
"05/01/2017","BROOKLYN","20"
"06/08/2017","QUEENS","16"
"05/25/2018","STATEN ISLAND","3"
"01/08/2024","STATEN ISLAND","2"
"04/22/2025","BRONX","6"
"12/17/2024","BRONX","19"
"04/11/2025","MANHATTAN","10"
"06/01/2022","BRONX","9"
"05/15/2017","QUEENS","37"
"08/16/2024","QUEENS","1"
"02/03/2020","STATEN ISLAND","3"
"08/07/2017","STATEN ISLAND","1"
"08/26/2022","BRONX","1"
"06/12/2023","QUEENS","16"
"02/02/2018","MANHATTAN","6"
"07/12/2023","BRONX","24"
"10/22/2024","BROOKLYN","13"
"08/28/2019","BRONX","22"
"03/12/2025","MANHATTAN","7"
"02/07/2024","QUEENS","13"
"08/25/2022","MANHATTAN","1"
"06/09/2017","MANHATTAN","7"
"03/25/2019","BRONX","14"
"06/07/2019","MANHATTAN","5"
"02/14/2019","MANHATTAN","33"
"02/06/2020","BROOKLYN","7"
"08/05/2025","MANHATTAN","43"
"03/21/2023","BRONX","16"
"07/02/2019","BROOKLYN","9"
"09/09/2025","BRONX","35"
"04/15/2022","STATEN ISLAND","3"
"10/11/2024","BROOKLYN","9"
"06/08/2017","BRONX","30"
"07/19/2019","BRONX","22"
"11/09/2017","BRONX","34"
"03/24/2025","BROOKLYN","17"
"10/07/2025","QUEENS","23"
"08/08/2017","QUEENS","13"
"08/14/2017","BROOKLYN","26"
"02/16/2023","BROOKLYN","6"
"06/18/2019","BROOKLYN","7"
"02/21/2025","QUEENS","11"
"04/26/2018","BROOKLYN","28"
"08/15/2023","BRONX","42"
"08/21/2018","STATEN ISLAND","1"
"04/15/2025","MANHATTAN","22"
"07/23/2025","QUEENS","34"
"11/08/2017","STATEN ISLAND","4"
"01/19/2023","MANHATTAN","7"
"03/27/2017","BRONX","13"
"04/03/2018","MANHATTAN","21"
"07/02/2021","STATEN ISLAND","2"
"09/12/2018","MANHATTAN","12"
"01/30/2018","BRONX","47"
"02/21/2019","BROOKLYN","15"
"11/02/2022","MANHATTAN","17"
"08/10/2017","BRONX","38"
"02/10/2022","BROOKLYN","5"
"01/12/2017","BRONX","40"
"06/27/2019","MANHATTAN","9"
"02/23/2018","STATEN ISLAND","3"
"06/19/2019","BRONX","25"
"02/18/2025","BRONX","15"
"07/10/2019","BRONX","25"
"02/17/2022","QUEENS","4"
"02/01/2017","MANHATTAN","10"
"10/13/2023","MANHATTAN","1"
"04/21/2025","MANHATTAN","12"
"06/22/2022","MANHATTAN","10"
"04/18/2025","BRONX","7"
"03/31/2017","MANHATTAN","13"
"11/14/2018","BROOKLYN","34"
"07/31/2024","MANHATTAN","20"
"12/10/2018","MANHATTAN","15"
"09/27/2023","STATEN ISLAND","3"
"08/31/2021","STATEN ISLAND","2"
"08/31/2017","STATEN ISLAND","5"
"07/09/2018","MANHATTAN","11"
"10/03/2017","STATEN ISLAND","9"
"09/07/2022","BRONX","14"
"08/01/2023","BROOKLYN","4"
"08/16/2019","STATEN ISLAND","4"
"02/26/2019","STATEN ISLAND","2"
"05/03/2024","BRONX","2"
"08/11/2025","MANHATTAN","5"
"02/02/2024","MANHATTAN","5"
"04/10/2018","BROOKLYN","17"
"01/18/2023","BROOKLYN","4"
"12/20/2023","BROOKLYN","3"
"11/06/2017","MANHATTAN","19"
"11/07/2019","MANHATTAN","12"
"06/15/2023","BRONX","27"
"10/31/2018","QUEENS","12"
"11/23/2018","BROOKLYN","7"
"04/01/2025","MANHATTAN","35"
"01/23/2024","BROOKLYN","11"
