"CMPLNT_FR_DT","BORO_NM","count"
"07/02/2018","QUEENS","262"
"05/02/2008","QUEENS","266"
"07/18/2016","MANHATTAN","327"
"02/16/2017","BRONX","252"
"05/15/2007","(null)","1"
"02/22/2021","QUEENS","199"
"11/10/2021","STATEN ISLAND","58"
"01/04/2007","QUEENS","293"
"11/30/2017","BROOKLYN","392"
"10/01/1998","BRONX","4"
"08/25/2004","BRONX","2"
"09/26/2012","STATEN ISLAND","63"
"01/19/2024","MANHATTAN","369"
"02/06/2008","STATEN ISLAND","74"
"06/02/2023","QUEENS","359"
"10/01/2022","QUEENS","363"
"06/17/2019","STATEN ISLAND","37"
"07/19/2016","QUEENS","284"
"08/03/2017","QUEENS","295"
"12/06/2005","MANHATTAN","10"
"10/08/2011","QUEENS","260"
"04/14/2006","BROOKLYN","375"
"12/29/2014","STATEN ISLAND","36"
"07/09/2013","QUEENS","295"
"07/22/2023","QUEENS","342"
"01/03/2021","STATEN ISLAND","30"
"12/28/2020","MANHATTAN","249"
"01/11/2009","MANHATTAN","263"
"12/03/2019","BRONX","283"
"12/19/2010","STATEN ISLAND","39"
"06/20/2013","STATEN ISLAND","63"
"05/21/2016","BRONX","322"
"11/22/2010","BRONX","299"
"07/22/1018","QUEENS","1"
"12/18/2007","BROOKLYN","421"
"04/13/2018","STATEN ISLAND","74"
"04/27/2014","STATEN ISLAND","67"
"10/07/2020","STATEN ISLAND","66"
"11/10/2013","BRONX","257"
"12/27/2011","STATEN ISLAND","46"
"04/04/2024","BRONX","342"
"10/15/2008","MANHATTAN","426"
"05/09/2020","QUEENS","210"
"06/05/2011","BRONX","254"
"09/23/2006","STATEN ISLAND","78"
"08/12/2018","MANHATTAN","315"
"05/08/2018","QUEENS","237"
"06/28/2023","STATEN ISLAND","93"
"07/24/2021","MANHATTAN","353"
"09/24/2000","BRONX","1"
"03/01/2018","BRONX","312"
"12/11/2018","BRONX","277"
"06/11/2000","QUEENS","1"
"08/25/2005","MANHATTAN","7"
"10/03/2008","(null)","4"
"09/21/1995","QUEENS","1"
"10/22/2019","BROOKLYN","327"
"12/10/2009","BROOKLYN","393"
"12/14/2017","BROOKLYN","358"
"11/29/2006","BRONX","319"
"12/04/2024","BROOKLYN","431"
"06/08/2016","QUEENS","273"
"07/24/2014","BRONX","313"
"06/01/2015","BRONX","326"
"12/05/2011","QUEENS","277"
"01/27/2018","BROOKLYN","379"
"02/08/2010","STATEN ISLAND","54"
"10/28/2015","QUEENS","230"
"11/12/1910","BROOKLYN","1"
"04/02/2014","STATEN ISLAND","83"
"05/11/2018","STATEN ISLAND","63"
"07/16/2011","BROOKLYN","423"
"03/11/2010","STATEN ISLAND","68"
"07/01/1998","BROOKLYN","3"
"06/21/2006","BRONX","317"
"11/09/2024","(null)","3"
"11/14/2021","STATEN ISLAND","41"
"11/07/2017","QUEENS","254"
"01/09/2013","STATEN ISLAND","64"
"07/21/2000","BROOKLYN","1"
"04/02/2012","MANHATTAN","286"
"11/11/2012","STATEN ISLAND","53"
"09/13/2001","QUEENS","1"
"10/01/2019","BROOKLYN","435"
"12/19/2010","BROOKLYN","335"
"11/06/2023","BROOKLYN","427"
"05/28/2013","BROOKLYN","362"
"03/17/2022","(null)","1"
"04/14/2024","BRONX","309"
"11/09/2006","QUEENS","287"
"01/07/2017","BROOKLYN","261"
"01/29/2017","MANHATTAN","267"
"04/25/2008","STATEN ISLAND","76"
"12/15/2021","MANHATTAN","360"
"11/21/2011","BRONX","275"
"03/01/1990","BRONX","1"
"01/12/2012","STATEN ISLAND","57"
"04/10/2015","BRONX","273"
"01/06/2006","QUEENS","338"
"06/28/2017","MANHATTAN","327"
"11/12/2001","BROOKLYN","1"
"08/16/2016","BRONX","315"
"11/18/2022","QUEENS","352"
"06/30/2005","MANHATTAN","3"
"11/30/2024","(null)","6"
"12/02/2010","MANHATTAN","345"
"04/23/2009","BROOKLYN","425"
"12/27/2020","STATEN ISLAND","45"
"04/11/2022","(null)","3"
"06/22/2010","BROOKLYN","418"
"03/29/2008","BROOKLYN","415"
"12/23/2005","BRONX","27"
"04/17/2023","BRONX","353"
"03/03/2006","BROOKLYN","421"
"11/05/2022","BRONX","309"
"11/25/2017","STATEN ISLAND","55"
"06/15/2023","(null)","3"
"04/30/2006","MANHATTAN","266"
"03/03/2016","BRONX","301"
"06/20/2023","BROOKLYN","515"
"09/04/2018","MANHATTAN","299"
"12/01/1988","QUEENS","1"
"05/23/2012","QUEENS","289"
"01/29/2018","STATEN ISLAND","56"
"06/29/2020","MANHATTAN","234"
"03/11/2019","BRONX","278"
"08/13/2013","STATEN ISLAND","60"
"03/31/2021","QUEENS","246"
"07/23/2011","MANHATTAN","342"
"04/06/2010","MANHATTAN","306"
"01/31/2003","BROOKLYN","1"
"02/04/2019","BROOKLYN","342"
"11/05/2006","QUEENS","278"
"01/23/2010","STATEN ISLAND","56"
"10/23/2021","MANHATTAN","365"
"10/14/2017","BROOKLYN","365"
"10/02/2014","BRONX","318"
"11/10/2012","MANHATTAN","343"
"09/12/2014","QUEENS","322"
"09/21/2004","BROOKLYN","3"
"05/16/2006","QUEENS","256"
"03/21/2022","QUEENS","319"
"07/11/2013","BRONX","315"
"04/29/2024","BRONX","316"
"04/06/2007","BROOKLYN","404"
"09/05/2020","STATEN ISLAND","51"
"08/16/2005","STATEN ISLAND","1"
"08/01/2012","BROOKLYN","480"
"11/16/2024","MANHATTAN","372"
"02/01/2017","STATEN ISLAND","75"
"08/01/1999","MANHATTAN","3"
"01/03/2017","STATEN ISLAND","45"
"10/27/2003","MANHATTAN","2"
"07/30/2021","(null)","1"
"11/14/2007","QUEENS","297"
"12/30/2022","BRONX","311"
"04/26/2013","BROOKLYN","449"
"12/22/2011","QUEENS","249"
"04/21/2011","MANHATTAN","330"
"09/15/2015","BROOKLYN","419"
"07/07/2006","STATEN ISLAND","75"
"04/29/2017","BRONX","331"
"06/27/2006","MANHATTAN","312"
"05/17/2020","STATEN ISLAND","37"
"09/23/2021","STATEN ISLAND","60"
"07/22/2020","QUEENS","251"
"08/08/2015","BRONX","346"
"06/21/2007","QUEENS","277"
"07/31/2005","STATEN ISLAND","1"
"02/07/2011","STATEN ISLAND","54"
"11/28/2004","BROOKLYN","1"
"08/25/2014","STATEN ISLAND","68"
"06/03/2007","QUEENS","272"
"09/27/2018","STATEN ISLAND","77"
"01/28/2024","BROOKLYN","366"
"06/07/2001","BROOKLYN","3"
"06/07/2008","QUEENS","292"
"11/20/2006","BROOKLYN","434"
"09/14/2013","BRONX","282"
"12/04/2004","STATEN ISLAND","1"
"03/28/2015","BRONX","290"
"11/01/2020","QUEENS","297"
"02/26/2001","MANHATTAN","1"
"11/11/2014","QUEENS","241"
"11/09/2022","QUEENS","305"
"11/29/2001","BRONX","1"
"05/04/2000","QUEENS","1"
"08/29/2007","BRONX","335"
"09/02/2017","MANHATTAN","364"
"06/18/2021","QUEENS","266"
"12/12/2008","BRONX","327"
"01/17/2018","BRONX","242"
"05/21/2008","MANHATTAN","354"
"07/02/2007","MANHATTAN","326"
"09/10/2008","(null)","2"
"02/13/2007","BROOKLYN","377"
"10/18/2013","STATEN ISLAND","65"
"09/01/2011","BROOKLYN","558"
"07/13/2016","BRONX","314"
"06/25/2011","QUEENS","316"
"04/14/2018","BROOKLYN","387"
"11/02/2011","STATEN ISLAND","82"
"03/05/2024","BROOKLYN","392"
"03/18/2003","BROOKLYN","3"
"05/31/2012","MANHATTAN","330"
"03/29/2016","STATEN ISLAND","48"
"06/25/2011","STATEN ISLAND","77"
"05/18/2010","(null)","12"
"10/23/2016","QUEENS","252"
"04/04/2014","STATEN ISLAND","75"
"03/04/2017","BRONX","286"
"05/08/2014","BRONX","300"
"02/04/2007","MANHATTAN","231"
"11/16/2004","QUEENS","1"
"04/13/2024","BROOKLYN","397"
"04/14/2022","MANHATTAN","425"
"12/29/2014","BRONX","213"
"09/28/2012","MANHATTAN","368"
"06/09/2017","BRONX","335"
"03/22/2007","STATEN ISLAND","84"
"03/31/2017","BROOKLYN","322"
"02/03/2017","BRONX","273"
"12/16/2007","BRONX","204"
"03/05/2016","QUEENS","253"
"05/26/2019","MANHATTAN","291"
"12/19/2013","MANHATTAN","358"
"05/09/2023","BRONX","374"
"01/02/2009","QUEENS","232"
"06/23/2021","(null)","2"
"06/03/2023","BROOKLYN","452"
"08/28/2010","BROOKLYN","402"
"05/30/2007","(null)","1"
"11/02/2006","MANHATTAN","368"
"10/10/2017","STATEN ISLAND","79"
"09/10/2006","QUEENS","288"
"03/29/2014","MANHATTAN","272"
"02/18/2024","STATEN ISLAND","58"
"11/29/2016","BRONX","246"
"07/28/2021","BRONX","268"
"09/29/2014","QUEENS","263"
"01/01/1991","BRONX","4"
"10/21/2008","BRONX","351"
"12/02/2011","QUEENS","261"
"09/22/2011","QUEENS","284"
"09/26/2020","STATEN ISLAND","46"
"05/27/2005","QUEENS","3"
"07/31/2010","MANHATTAN","328"
"12/10/2019","BROOKLYN","324"
"04/28/2014","BRONX","254"
"08/06/2015","BROOKLYN","435"
"07/14/2019","BRONX","302"
"09/28/2022","MANHATTAN","385"
"01/26/2014","QUEENS","251"
"09/28/2024","QUEENS","320"
"07/26/2021","QUEENS","265"
"12/29/2006","QUEENS","260"
"10/12/2010","MANHATTAN","319"
"09/12/2019","BRONX","317"
"03/06/2005","QUEENS","1"
"10/12/2017","BROOKLYN","431"
"06/15/2003","QUEENS","1"
"08/07/2008","MANHATTAN","374"
"11/25/2005","MANHATTAN","15"
"04/30/2015","MANHATTAN","314"
"03/09/2008","BROOKLYN","346"
"02/17/2014","MANHATTAN","247"
"03/27/2010","QUEENS","229"
"11/26/1912","BROOKLYN","1"
"03/07/2008","BRONX","341"
"12/05/2005","STATEN ISLAND","3"
"10/04/2016","BROOKLYN","421"
"08/26/2022","BROOKLYN","423"
"12/08/2008","STATEN ISLAND","51"
"11/24/2009","QUEENS","247"
"11/30/2008","QUEENS","261"
"08/22/2014","MANHATTAN","315"
"02/18/2013","BRONX","220"
"10/15/2020","BROOKLYN","373"
"08/03/2011","MANHATTAN","331"
"04/04/2017","BROOKLYN","377"
"11/01/2010","STATEN ISLAND","82"
"11/22/2003","MANHATTAN","1"
"01/02/2000","MANHATTAN","1"
"07/28/2015","BROOKLYN","419"
"10/20/2014","BROOKLYN","453"
,"BROOKLYN","212"
"11/16/2010","QUEENS","261"
"09/17/2018","QUEENS","251"
"05/27/2009","MANHATTAN","289"
"01/19/2016","BRONX","260"
"10/11/2010","STATEN ISLAND","54"
"01/01/1998","MANHATTAN","18"
"04/12/2016","QUEENS","240"
"01/05/2015","QUEENS","240"
"06/22/2012","QUEENS","289"
"01/24/2003","BRONX","1"
"12/06/2004","BRONX","1"
"10/19/2002","BROOKLYN","1"
"10/27/2017","BROOKLYN","406"
"09/06/2017","STATEN ISLAND","51"
"07/24/2017","BROOKLYN","371"
"09/15/2016","BROOKLYN","424"
"01/01/2023","(null)","1"
"06/05/2013","MANHATTAN","336"
"11/19/2003","BRONX","1"
"06/30/2011","BROOKLYN","459"
"08/06/2007","QUEENS","306"
"11/29/2006","MANHATTAN","306"
"03/22/2005","BROOKLYN","1"
"03/09/2024","MANHATTAN","354"
"05/02/2017","BRONX","340"
"09/22/2002","QUEENS","1"
"12/17/2012","BRONX","262"
"10/28/2011","STATEN ISLAND","52"
"10/04/2015","MANHATTAN","293"
"11/13/1973","QUEENS","1"
"04/09/2010","BRONX","345"
"09/03/2011","BRONX","285"
"01/29/2013","BRONX","266"
"01/05/2019","QUEENS","237"
"05/03/2020","MANHATTAN","189"
"09/29/2008","STATEN ISLAND","79"
"05/20/2007","MANHATTAN","294"
"10/24/2015","STATEN ISLAND","53"
"01/08/2006","BROOKLYN","392"
"10/15/2021","QUEENS","355"
"06/28/2006","STATEN ISLAND","91"
"01/22/2005","MANHATTAN","2"
"09/17/2020","BROOKLYN","383"
"03/09/2019","STATEN ISLAND","54"
"10/15/2009","BRONX","284"
"09/02/2020","BROOKLYN","368"
"07/18/2005","MANHATTAN","4"
"05/20/2012","QUEENS","295"
"05/24/2011","STATEN ISLAND","58"
"11/06/2008","BRONX","289"
"08/02/2010","STATEN ISLAND","72"
"12/24/2019","QUEENS","243"
"07/28/1973","BRONX","1"
"08/20/2018","BROOKLYN","406"
"07/04/2007","BRONX","365"
"11/08/2002","QUEENS","2"
"07/17/2021","QUEENS","302"
"12/09/2013","BROOKLYN","395"
"08/30/2013","BRONX","323"
"01/08/2021","BROOKLYN","342"
"10/08/2010","BRONX","365"
"08/25/2021","(null)","3"
"04/27/2003","QUEENS","1"
"03/28/2017","STATEN ISLAND","66"
"07/02/2009","STATEN ISLAND","60"
"01/11/2007","QUEENS","282"
"02/26/2013","MANHATTAN","282"
"02/08/2005","BROOKLYN","2"
"03/20/2006","QUEENS","283"
"03/28/2010","QUEENS","211"
"05/18/2017","QUEENS","248"
"10/26/2002","BRONX","1"
"03/12/2020","BRONX","277"
"01/12/2024","BROOKLYN","428"
"12/14/2020","MANHATTAN","245"
"11/12/2014","QUEENS","260"
"11/01/2021","BRONX","297"
"11/25/2012","BROOKLYN","313"
"10/24/2018","BROOKLYN","347"
"03/19/2008","STATEN ISLAND","70"
"01/10/2022","(null)","6"
"05/08/2017","MANHATTAN","283"
"11/02/2002","STATEN ISLAND","2"
"08/08/2024","STATEN ISLAND","66"
"11/18/2013","STATEN ISLAND","66"
"12/22/2003","QUEENS","1"
"02/05/2008","BRONX","314"
"06/21/2008","BRONX","346"
"12/10/2023","QUEENS","297"
"12/22/2002","BRONX","1"
"04/17/2017","STATEN ISLAND","57"
"11/24/2005","BRONX","5"
"07/25/2011","STATEN ISLAND","59"
"01/16/2018","BROOKLYN","347"
"09/26/2015","BROOKLYN","397"
"01/13/2006","BRONX","378"
"08/22/2008","BROOKLYN","442"
"11/17/2012","MANHATTAN","318"
"09/14/2013","STATEN ISLAND","76"
"08/01/2003","MANHATTAN","5"
"05/14/2023","QUEENS","321"
"04/22/2020","QUEENS","172"
"02/18/2019","STATEN ISLAND","44"
"06/15/2007","MANHATTAN","464"
"09/12/2014","STATEN ISLAND","67"
"04/05/2008","MANHATTAN","370"
"04/15/2021","QUEENS","234"
"09/28/2011","STATEN ISLAND","73"
"03/12/2000","MANHATTAN","2"
"06/29/2020","BROOKLYN","331"
"12/19/2011","BROOKLYN","323"
"12/26/2016","QUEENS","203"
"10/24/2024","BRONX","353"
"02/13/2010","MANHATTAN","308"
"11/14/2006","BRONX","317"
"08/05/2014","BROOKLYN","461"
"03/20/2003","BRONX","2"
"02/10/2024","QUEENS","357"
"10/31/2008","QUEENS","323"
"06/20/2014","MANHATTAN","417"
"10/30/2024","STATEN ISLAND","57"
"08/26/2016","QUEENS","262"
"05/31/2023","QUEENS","333"
"02/04/2013","BRONX","240"
"02/19/2003","BROOKLYN","1"
"05/29/2024","QUEENS","361"
"06/26/2020","BRONX","276"
"10/24/2023","MANHATTAN","366"
"09/02/2008","MANHATTAN","363"
"11/10/2008","STATEN ISLAND","66"
"03/04/1023","BROOKLYN","1"
"01/18/2005","MANHATTAN","3"
"12/09/2016","STATEN ISLAND","63"
"03/04/2012","BROOKLYN","325"
"11/29/2017","STATEN ISLAND","46"
"08/01/2008","STATEN ISLAND","124"
"03/30/2020","BRONX","194"
"07/14/2006","QUEENS","333"
"08/30/1991","MANHATTAN","1"
"09/03/2007","BROOKLYN","417"
"11/01/2017","QUEENS","287"
"05/26/2024","MANHATTAN","358"
"01/12/2011","STATEN ISLAND","58"
"06/22/2022","QUEENS","327"
"11/28/2018","BROOKLYN","367"
"10/20/2015","MANHATTAN","358"
"09/22/2003","MANHATTAN","1"
"10/12/2008","STATEN ISLAND","69"
"09/20/2018","BRONX","277"
"06/11/2017","MANHATTAN","271"
"02/11/2010","BRONX","279"
"02/12/2004","MANHATTAN","1"
"07/21/2008","BRONX","268"
"07/24/2018","QUEENS","253"
"09/16/2015","QUEENS","238"
"07/06/2005","BRONX","2"
"07/17/2005","MANHATTAN","1"
"02/12/2011","STATEN ISLAND","55"
"01/12/2004","QUEENS","2"
"06/10/1987","QUEENS","1"
"10/06/2019","QUEENS","246"
"02/05/2019","MANHATTAN","290"
"04/24/2008","MANHATTAN","337"
"04/18/2005","BRONX","1"
"08/15/2014","QUEENS","330"
"03/10/2015","MANHATTAN","280"
"03/01/2024","STATEN ISLAND","94"
"10/21/2002","BROOKLYN","2"
"07/03/2024","(null)","4"
"12/17/2022","MANHATTAN","390"
"10/31/2022","QUEENS","318"
"11/16/2006","STATEN ISLAND","65"
"11/09/2003","BRONX","1"
"01/22/2006","MANHATTAN","279"
"10/10/2019","BRONX","301"
"05/19/2024","STATEN ISLAND","51"
"10/03/2016","QUEENS","251"
"08/08/2006","STATEN ISLAND","92"
"08/13/2001","BRONX","1"
"11/16/1019","QUEENS","1"
"10/25/2021","MANHATTAN","345"
"06/23/2019","BROOKLYN","360"
"02/13/2005","BRONX","1"
"01/09/2014","BRONX","276"
"06/13/2018","QUEENS","272"
"11/14/2021","(null)","4"
"05/10/2021","STATEN ISLAND","50"
"04/06/2020","STATEN ISLAND","34"
"07/01/2018","STATEN ISLAND","91"
"08/04/2013","QUEENS","280"
"08/31/2009","BRONX","295"
"01/14/2016","BRONX","276"
"08/05/2007","MANHATTAN","321"
"03/18/2015","MANHATTAN","289"
"12/16/2007","STATEN ISLAND","44"
"06/19/2017","QUEENS","209"
"10/30/2017","BRONX","267"
"10/06/2004","STATEN ISLAND","1"
"01/12/2000","MANHATTAN","1"
"02/25/1987","BROOKLYN","1"
"04/17/2023","STATEN ISLAND","66"
"12/08/2020","BROOKLYN","333"
"12/11/2014","STATEN ISLAND","63"
"11/24/2011","QUEENS","190"
"09/18/2007","BRONX","354"
"08/22/2003","BRONX","3"
"02/27/2012","MANHATTAN","293"
"12/12/2013","MANHATTAN","301"
"01/09/2011","BROOKLYN","309"
"11/22/2012","BRONX","184"
"06/01/2012","BRONX","372"
"04/01/2000","QUEENS","5"
"09/13/2015","STATEN ISLAND","46"
"11/13/2008","STATEN ISLAND","56"
"04/10/2004","BRONX","1"
"07/19/2021","QUEENS","258"
"04/04/2003","STATEN ISLAND","1"
"12/22/2012","QUEENS","268"
"11/05/1996","BRONX","1"
"12/30/2018","BROOKLYN","277"
"02/26/2016","STATEN ISLAND","54"
"11/13/2014","STATEN ISLAND","60"
"07/27/2020","QUEENS","319"
"06/14/2010","BRONX","291"
"07/01/2015","STATEN ISLAND","83"
"08/06/2023","STATEN ISLAND","66"
"01/22/2023","QUEENS","251"
"02/20/2009","BRONX","333"
"10/03/2014","MANHATTAN","330"
"12/22/2024","(null)","2"
"02/08/2013","QUEENS","228"
"10/30/2007","MANHATTAN","347"
"02/04/1991","BRONX","1"
"06/25/2007","MANHATTAN","370"
"12/18/2001","MANHATTAN","1"
"08/18/2020","BROOKLYN","372"
"01/10/2021","MANHATTAN","197"
"12/02/2020","BROOKLYN","333"
"12/07/2021","BROOKLYN","379"
"03/24/2000","QUEENS","2"
"10/08/2008","(null)","2"
"09/25/2016","BROOKLYN","392"
"04/18/2015","QUEENS","297"
"12/10/2004","MANHATTAN","1"
"12/21/1998","BRONX","1"
"09/01/2024","BRONX","321"
"11/30/2023","(null)","5"
"01/15/2017","MANHATTAN","253"
"07/31/2010","BRONX","309"
"06/11/2024","(null)","1"
"10/15/2009","QUEENS","263"
"02/01/2023","MANHATTAN","381"
"08/29/2017","BRONX","250"
"03/26/2011","QUEENS","225"
"12/29/2007","STATEN ISLAND","84"
"03/19/2020","BROOKLYN","296"
"03/23/2014","BRONX","257"
"11/19/2016","BROOKLYN","342"
"10/08/2012","QUEENS","223"
"11/01/2017","MANHATTAN","417"
"05/15/2011","QUEENS","231"
"06/16/2014","BROOKLYN","448"
"04/18/2014","QUEENS","277"
"05/11/2024","BRONX","315"
"09/01/2013","BRONX","315"
"12/10/2019","BRONX","328"
"04/25/2020","MANHATTAN","204"
"03/03/2023","MANHATTAN","343"
"09/26/2013","MANHATTAN","321"
"02/06/2010","STATEN ISLAND","62"
"10/10/2016","MANHATTAN","259"
"05/04/2019","BROOKLYN","345"
"08/22/2010","STATEN ISLAND","54"
"10/02/2003","QUEENS","1"
"08/10/1024","MANHATTAN","1"
"09/02/2012","BROOKLYN","434"
"12/01/2016","BROOKLYN","451"
"03/19/2014","BRONX","278"
"10/17/2008","STATEN ISLAND","106"
"05/09/2024","BRONX","349"
"03/31/2016","MANHATTAN","313"
"12/04/2008","QUEENS","265"
"09/18/2004","BRONX","1"
"03/05/2007","BRONX","292"
"12/03/2007","MANHATTAN","320"
"12/07/2012","STATEN ISLAND","51"
"08/21/2008","BRONX","322"
"10/01/2013","BROOKLYN","516"
"11/03/2013","STATEN ISLAND","56"
"06/02/2018","QUEENS","287"
"07/13/2007","STATEN ISLAND","72"
"12/15/2016","QUEENS","230"
"07/21/2021","(null)","4"
"08/10/2007","QUEENS","335"
"12/25/2020","BROOKLYN","253"
"06/06/2019","BROOKLYN","352"
"07/15/2005","(null)","1"
"09/17/2014","STATEN ISLAND","74"
"10/22/2024","BRONX","356"
"04/04/2005","STATEN ISLAND","1"
"07/04/2000","BROOKLYN","2"
"08/18/2006","QUEENS","303"
"12/20/2022","BRONX","260"
"03/16/2001","BROOKLYN","1"
"08/20/2012","STATEN ISLAND","61"
"11/22/2016","STATEN ISLAND","57"
"10/20/2013","BRONX","301"
"02/05/2016","STATEN ISLAND","53"
"01/14/2014","BROOKLYN","399"
"03/09/2014","QUEENS","262"
"06/05/2014","QUEENS","268"
"08/09/2018","QUEENS","249"
"07/21/2007","MANHATTAN","397"
"04/20/2007","QUEENS","350"
"07/01/2019","QUEENS","318"
"09/25/2019","BRONX","302"
"01/16/2007","QUEENS","249"
"02/18/2010","BRONX","326"
"07/26/2013","QUEENS","291"
"07/07/2022","BROOKLYN","473"
"10/11/2006","BROOKLYN","416"
"06/27/2017","MANHATTAN","306"
"09/20/2014","QUEENS","356"
"03/04/1919","BROOKLYN","1"
"08/30/2022","STATEN ISLAND","66"
"06/30/2008","MANHATTAN","334"
"07/15/2001","MANHATTAN","1"
"12/01/2003","BRONX","6"
"10/30/1970","BROOKLYN","1"
"04/21/2011","BRONX","315"
"12/28/2015","BRONX","263"
"07/09/2001","BRONX","1"
"08/08/2012","BRONX","327"
"07/01/2010","QUEENS","340"
"07/14/2024","BROOKLYN","384"
"06/19/2012","MANHATTAN","332"
"07/22/2021","BROOKLYN","370"
"09/09/2018","MANHATTAN","224"
"01/21/2006","QUEENS","281"
"12/05/2024","MANHATTAN","356"
"05/05/2016","QUEENS","258"
"07/15/2005","QUEENS","4"
"03/18/2007","STATEN ISLAND","54"
"06/23/2011","BROOKLYN","465"
"12/24/2006","BROOKLYN","345"
"03/03/2016","STATEN ISLAND","48"
"11/14/2020","QUEENS","236"
"04/29/2024","STATEN ISLAND","75"
"12/19/2014","STATEN ISLAND","63"
"02/13/2019","BROOKLYN","287"
"02/16/2020","QUEENS","266"
"08/24/2018","STATEN ISLAND","62"
"10/22/2005","MANHATTAN","3"
"04/15/2011","BRONX","359"
"07/04/2005","BROOKLYN","7"
"10/26/2020","STATEN ISLAND","50"
"08/31/2024","QUEENS","335"
"02/28/2007","BRONX","367"
"08/15/2005","MANHATTAN","5"
"07/01/2001","MANHATTAN","1"
"06/28/1996","MANHATTAN","1"
"02/08/2010","MANHATTAN","242"
"11/14/2004","MANHATTAN","1"
"04/14/2021","STATEN ISLAND","48"
"11/15/2023","BRONX","374"
"08/18/2023","QUEENS","337"
"08/28/2005","MANHATTAN","4"
"06/26/2023","STATEN ISLAND","48"
"12/24/2012","MANHATTAN","210"
"01/23/2024","STATEN ISLAND","67"
"08/29/2024","QUEENS","331"
"11/03/2007","BROOKLYN","427"
"03/28/2018","MANHATTAN","371"
"05/03/2006","STATEN ISLAND","66"
"11/18/2021","MANHATTAN","358"
"05/07/2006","BRONX","261"
"07/24/2010","BROOKLYN","445"
"04/20/1998","QUEENS","1"
"03/06/2011","BROOKLYN","337"
"12/27/2024","MANHATTAN","301"
"11/07/2013","BRONX","319"
"02/01/1990","QUEENS","1"
"01/09/2016","BRONX","311"
"10/29/2015","QUEENS","262"
"11/15/2002","BRONX","2"
"04/29/2022","BROOKLYN","420"
"08/11/2013","STATEN ISLAND","67"
"05/01/2004","MANHATTAN","9"
"10/21/2007","BROOKLYN","470"
"09/30/2022","MANHATTAN","393"
"08/13/2011","STATEN ISLAND","79"
"08/22/2011","MANHATTAN","295"
"12/01/2021","BROOKLYN","469"
"09/09/2001","BROOKLYN","1"
"11/29/2020","BRONX","237"
"10/20/2003","BROOKLYN","1"
"01/28/2013","STATEN ISLAND","51"
"08/28/2008","MANHATTAN","392"
"02/14/2013","QUEENS","286"
"07/13/2011","BROOKLYN","487"
"12/22/2012","MANHATTAN","356"
"02/20/2001","BROOKLYN","1"
"03/24/2024","BROOKLYN","363"
"11/02/2003","QUEENS","2"
"11/09/2023","QUEENS","347"
"10/03/2011","QUEENS","268"
"12/14/2023","BRONX","308"
"07/23/2020","STATEN ISLAND","39"
"06/27/2007","(null)","4"
"08/18/2019","MANHATTAN","291"
"04/22/2008","STATEN ISLAND","73"
"12/26/2024","STATEN ISLAND","53"
"12/15/2023","BROOKLYN","456"
"07/11/2006","BRONX","382"
"06/06/2008","QUEENS","315"
"11/25/2016","MANHATTAN","315"
"11/03/2008","BRONX","214"
"08/06/2005","QUEENS","2"
"08/23/2018","QUEENS","246"
"04/19/2014","BRONX","268"
"10/07/2010","BRONX","315"
"05/06/2020","BRONX","230"
"01/13/2012","BRONX","307"
"12/30/2007","STATEN ISLAND","62"
"05/24/2019","MANHATTAN","359"
"08/05/2006","BRONX","295"
"07/20/2021","BROOKLYN","372"
"06/12/2019","BRONX","345"
"08/14/2016","MANHATTAN","314"
"08/31/2007","STATEN ISLAND","73"
"05/21/2023","(null)","1"
"04/18/2024","MANHATTAN","379"
"05/04/2021","STATEN ISLAND","43"
"01/08/2010","BRONX","360"
"09/14/2015","STATEN ISLAND","77"
"04/11/2019","STATEN ISLAND","46"
"05/05/2007","(null)","1"
"06/19/2013","BRONX","287"
"11/21/2020","BROOKLYN","306"
"04/19/2018","BRONX","257"
"10/25/2006","QUEENS","289"
"07/09/2015","STATEN ISLAND","70"
"12/10/2020","MANHATTAN","330"
"11/28/2023","QUEENS","332"
"12/30/2013","MANHATTAN","253"
"07/07/2006","MANHATTAN","393"
"09/07/2018","QUEENS","276"
"04/22/2009","MANHATTAN","362"
"10/25/2006","BROOKLYN","465"
"10/09/2005","QUEENS","4"
"01/11/2021","QUEENS","209"
"12/16/2021","QUEENS","343"
"02/09/2006","QUEENS","271"
"02/21/2014","BROOKLYN","427"
"11/11/2008","BRONX","277"
"09/09/2008","BRONX","329"
"09/07/2011","MANHATTAN","244"
"05/30/2018","STATEN ISLAND","63"
"06/18/2006","STATEN ISLAND","71"
"10/05/2023","STATEN ISLAND","71"
"07/13/2013","BRONX","294"
"02/15/2018","MANHATTAN","353"
"05/21/2017","BROOKLYN","391"
"04/11/2015","QUEENS","235"
"11/21/2014","BRONX","314"
"07/23/2006","BRONX","256"
"07/02/2010","BROOKLYN","465"
"08/12/2020","BROOKLYN","362"
"10/25/2021","(null)","3"
"03/09/2009","BROOKLYN","372"
"07/12/2017","MANHATTAN","298"
"10/03/2015","QUEENS","231"
"10/07/2015","MANHATTAN","339"
"10/01/2008","BROOKLYN","504"
"03/10/2009","QUEENS","282"
